Country (Name),ASFIS species (Name),FAO major fishing area (Name),Environment (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Algeria,Tilapias nei,Africa - Inland waters,Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,296.79,,266.45,,218.3,,26.37,,14.01,,1.95,,22.66,,38.6,,35,E,35,E,10.36,,376.97,
American Samoa,Nile tilapia,Oceania - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,E,5,E,5,E,5,E,5,E,5,E,5,E,5,E,5,E,5,E,10,E,10,E,10,E,10,E,10,E,18,E,18,E,18,E,18,E,18,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E,20,E
Angola,Tilapias nei,Africa - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,E,10,E,50,E,70,E,90,E,120,E,150,E,180,E,180,E,250,E,300,E,300,E,300,E,47,,305,,872,,653,,1299,,1752,,1898,
Angola,Torpedo-shaped catfishes nei,Africa - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,1,E,2,E,2,E,6,E,6,E,10,E,10,E,10,E,10,E,10,E,10,E,10,E,0,...,0,...,2,,40,,0,,27,
Antigua and Barbuda,Nile tilapia,"America, North - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,E,10,,11,,13,E,10,,10,E,10,E,10,E,10,E
Argentina,[Leporinus obtusidens],"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.53,,2.06,,2.19,,4.13,,1.61,,2.56,,10.44,,5.19,,9.63,
Argentina,[Brycon orbignyanus],"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,40.95,,3.53,,1.58,,1.44,,10.25,,90,,55,
Argentina,American bull frog,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,50,,50,,50,,40,E,30,E,20,E,12,,60,,30,,10,,10,,4,,15,,14,,11,,13,,11,,15,,18.85,,18.85,,13,,13,,25,,10.2,,9,,0,...,8.6,
Argentina,Beluga,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5.6,,11.6,,8.54,,9.16,,0,...,0,N,0,...,0,N
Argentina,Blue mussel,"Atlantic, Southwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15,,30,,30,,35,,12,,13,,62,E,50,E,100,E,124,E,52,,5.53,,3.68,,6,,5.2,,0.54,,5.6,,4,
Argentina,Cholga mussel,"Atlantic, Southwest",Marine,Tonnes - live weight,Tonnes - live weight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,,0,...,0.2,,0,...,0,
Argentina,Cyprinids nei,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,76,,226,,108,,102.5,,89.68,,114.48,,51.82,,75.55,,99.83,,92.87,,69.11,,57.16,,76.99,,53.01,
Argentina,Danube sturgeon(=Osetr),"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,22.5,,19.4,,8.54,,10.94,,0,...,0,N,0,...,0,N
Argentina,Dorado,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,1.04,,0.47,,0.78,,19.27,,19.52,,8.5,,20.61,,11.26,,19.47,,12.39,
Argentina,Freshwater fishes nei,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.09,,1.12,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Argentina,Giant river prawn,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,2,,7,,13,,12,,20,,22,,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,
Argentina,Grass carp(=White amur),"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,20,,2,,25,,25,,25,,0,...,0,...,0,...,46,,51.58,,66.66,,71,,48.39,,42.99,,41.8,,88.06,,50.8,
Argentina,Longrayed whiptail,"Atlantic, Southwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,
Argentina,Pacific cupped oyster,"Atlantic, Southwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,10,,10,,60,,50,,108,,120,,110,,120,,73,,105,,20,,120,,25,,26.74,,6.8,,9,,11,,16,,6,,15.5,
Argentina,Pacu,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,390,,700,,300,,450,,300,,325,,500,,500,,656,,725,,625,,626,,1227,,1345.3,,2017.45,,2119.2,,1804.28,,1946.7,,1885.1,,1820.65,,1063.05,
Argentina,Rainbow trout,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,2,E,4,E,5,E,5,E,8,E,11,E,15,E,19,E,23,E,27,E,31,E,36,E,42,E,49,E,57,E,67,E,78,E,90,E,105,E,123,E,143,E,150,,250,,250,,350,,350,,300,,300,,350,,400,,650,,700,,1412,,1242,,1242,,1000,E,781,,952,,950,,900,,1231,,1328,,1300,,1760,,1863,,1600,,1601,,1650.7,,1364.7,,1255.4,,1253.58,,1424.3,,1430.15,,1388.22,,1364.45,,969.23,,1188.74,
Argentina,Rainbow trout,"Atlantic, Southwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,1,,1,,25,,25,,3,,2,,13,
Argentina,Red claw crayfish,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,10,,20,E,31,,32,,30,,18,,1,,1,,4,,4,,7,,6,,0.36,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,
Argentina,River Plata mussel,"Atlantic, Southwest",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,20,,3,E,3,,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,2,,20,,20,,0,...,0,...,46,,46,,20,,21,,100,E,76,E,103,E,124,E,13,,8.9,,2.32,,6,,6,,2.5,,0,...,0,
Argentina,Siberian sturgeon,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.8,,6,,47.5,,40.34,,51.9,,0,...,0,N,0,...,0,N
Argentina,Sorubims nei,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,22.73,,1.06,,54.18,,173.66,,95.19,,61.87,,74.89,,89.38,,79.34,,87.11,
Argentina,South American catfish,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,2,,1.71,,1.27,,1.11,,1.39,,0,N,0,N,0,N,0,...,0,N
Argentina,Streaked prochilod,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,4.55,,1.53,,2.89,,6.48,,7.47,,9.98,,7.36,,10.37,,8.98,,7.66,
Argentina,Tilapias nei,"America, South - Inland waters",Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,10,,10,,0,...,0,...,10,,0,...,3,,5,,4,,12,,7,,15,,13,,12,,18.53,,40.12,,45.19,,34.55,,72.93,,56.42,,62.2,,56.31,,33.8,,23.7,
Armenia,Common carp,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3616,,3639,,3980,,1972,,1940,,1551,,950,,539,,301,,290,,101,,340,,372,,511,,305,,256,,216,,200,E,300,E,430,E,750,E,650,E,680,E,950,E,1670,E,1770,,1850,,1600,E,1600,E,1250,E,1300,E,1355,E
Armenia,Crucian carp,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,37,,75,,48,,3,,16,,5,,45,,31,,43,,41,,47,,45,,40,E,53,E,50,E,50,E,50,E,50,E,50,E,14,,90,,110,,100,E,100,E,100,E,100,E,105,E
Armenia,Cyprinids nei,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,200,E,200,E,200,E,200,E,200,E,200,E,400,,450,,350,E,350,E,200,E,200,E,210,E
Armenia,Danube crayfish,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,3,,3,E,3,E,12,,21,,20,E,20,E,20,E,30,E,30,,30,,30,E,30,E,20,E,0,...,0,...
Armenia,Freshwater fishes nei,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,22,,90,,75,,4,,20,,4,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,193,,253,,160,E,100,E,150,E,200,E,300,,300,,105,E,242,E,217,E,263,E,270,E
Armenia,Silver carp,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,741,,563,,664,,271,,270,,290,,220,,108,,46,,39,,19,,59,,51,,312,,327,,382,,229,,200,E,300,E,460,E,300,E,300,E,300,E,300,E,300,E,500,,543,,450,E,450,E,200,E,200,E,210,E
Armenia,Sturgeons nei,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,200,E,460,E,550,E,830,E,1636,,2170,,2931,,4115,,4649,,3798,,3910,,4000,E
Armenia,Trouts nei,Asia - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,241,,402,,413,,394,,340,,350,,235,,350,,296,,305,,308,,445,,439,,465,,347,,359,,320,,296,E,400,E,2305,,3326,,3400,E,3100,E,3800,E,4800,,6440,,7711,,8380,,8960,,10905,,11027,,11410,E
Aruba,Tilapias nei,"Atlantic, Western Central",Brackishwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,...,0,,0,,0,,0,,0,,0,,0,E
Australia,Abalones nei,"Indian Ocean, Eastern",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,N,0,N,0,N,0,N,0,N,0,...,0,...,21,,40,,58,,47,,86,,250,,390,,506,,468,,503.6,,680.5,,455.11,,490.7,,604.47,,723.95,,825.14,,849.89,,757.3,,873.13,,1027,,424.13,
Australia,Atlantic salmon,"Indian Ocean, Eastern",Marine,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,53,,240,,1750,,1750,,2650,,3300,,3500,,4000,,6192,,7647,,7648,,7069,,9195,,10907,,12724,,14356,,15208,,16476,,16780,,20710,,25336,,25736.9,,29893,,31806.79,,36662.04,,43982,,42825.01,,41590.66,,48330.56,,56115.2,,52580.2,,61227,,56989.34,
Australia,Atlantic salmon,Oceania - Inland waters,Freshwater,Tonnes - live weight,Tonnes - live weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,0,N,0,N,0,N,3,,0,N,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
